image,title,address_street,address_locality,address_region,address_postal,address_country,type1,type2,number_of_rooms,price,price_usd,price_currency,url,size,size_unit,size_sqft,bed,bath,remark
,"Macnab Dr #6, Nogales, AZ 85621",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Nogales/311-6-N-Macnab-Dr-85621/unit-6/home/187632336,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for Sale365 Degree views on the 1.80 acre residential vacant land property perfect for a custom home. Owner MAY carry submit all offers. Seller MotivatedSanta Cruz County, AZ Home for Sale365 Degree views on the 1.80 acre residential vacant land property perfect for a custom home. Owner MAY carry submit all offers. Seller Motivated1 / 2SOLD APR 6, 2023$15,000 Last Sold Price —beds—baths1.80 acres (lot)Macnab Dr #6, Nogales, AZ 85621Macnab Dr #6, Nogales, AZ 85621"
,"1829 Alpine Ct, Rio Rico, AZ 85648",1829 Alpine Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$10,000",10000.0,USD,https://www.redfin.com/AZ/Rio-Rico/1829-Alpine-Ct-85648/home/122160221,0.0,acre (lot),,,,"SOLD AUG 18, 2023$10,000—beds—baths0.24 acre (lot)1829 Alpine Ct, Rio Rico, AZ 856481829 Alpine Ct, Rio Rico, AZ 85648"
,"57 Okra Ct, Rio Rico, AZ 85648",57 Okra Ct,Rio Rico,AZ,85648,US,Accommodation,Product,,"$8,000",8000.0,USD,https://www.redfin.com/AZ/Rio-Rico/57-Okra-Ct-85648/home/122078017,0.0,acre (lot),,,,"SOLD OCT 19, 2023$8,000—beds—baths0.34 acre (lot)57 Okra Ct, Rio Rico, AZ 8564857 Okra Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/86/islphoto/233/genIslnoResize.6544233_0.jpg,"XXX S River Dr Unit C, Nogales, AZ 85621",,,,,,,,,"$28,325",,,https://www.redfin.com/AZ/Nogales/XXX-S-River-DR-85621/unit-C/home/184103511,7.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleSANTA CRUZ COUNTY SURPLUS REAL ESTATE ORDERED SOLD AT PUBLIC AUCTION! The proposed sale area is a 7.83+/- parcel that is the portion of the Santa Cruz County Calabasas Park located on the south side of the Santa Cruz River with frontage on the north side of River Rd (directly across the street from 437 S River Rd, Nogales, AZ 85621). This is a unique opportunity to purchase a piece of recreation property with panoramic mountain views and ready to host all your outdoor fun!  Power is available within a short distance and access from River Rd. Many usage possibilities with this land parcel such as for ranching cattle, boarding horses, setting up the camper/RV, or bringing your toys for weeken1 / 35SOLD MAR 24, 2023$28,325 Last Sold Price —beds—baths7.83 acres (lot)XXX S River Dr Unit C, Nogales, AZ 85621XXX S River Dr Unit C, Nogales, AZ 85621"
https://ssl.cdn-redfin.com/photo/115/islphoto/124/genIslnoResize.22322124_6.jpg,"32 Calle Etopia Unit 462/15, Rio Rico, AZ 85648",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Rio-Rico/32-Calle-Etopia-85648/unit-462-15/home/185557016,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBuild your dream home on this great flat lot site with beautiful mountain views available in Northeast Rio Rico. Buyer to confirm  &  verify all utilities. Easy access on paved roads, only 7 minute drive to I-19 Exit 25. Owner is easy to work with and open to all offers.1 / 10SOLD AUG 30, 2023$15,000 Last Sold Price —beds—baths0.23 acre (lot)32 Calle Etopia Unit 462/15, Rio Rico, AZ 8564832 Calle Etopia Unit 462/15, Rio Rico, AZ 85648"
,"1731 Capri Ct #40, Rio Rico, AZ 85648",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Rio-Rico/1731-Via-Capri-85648/unit-40/home/183937551,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleBig lot in great area to build your dream home. Water and electric appear to be at the street; however, utilities should be verified during inspections. Near interstate, shops and schools.1 / 11SOLD MAY 30, 2023$15,000 Last Sold Price —beds—baths0.63 acre (lot)1731 Capri Ct #40, Rio Rico, AZ 856481731 Capri Ct #40, Rio Rico, AZ 85648"
,"365 Camino Canoa, Lot #23, Rio Rico, AZ 85648",,,,,,,,,"$25,000",,,https://www.redfin.com/AZ/Rio-Rico/365-Camino-Canoa-85648/unit-23/home/174518870,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleBeautiful lot in Rio Rico for you to come and build your own custom home! This lot features amazing city and mountain views with electric and water nearby. Neighborhood is made up of custom homes. Wonderful sunsets and sunrise views. Paved road and Seller is willing to carry with as little as 5k down!! Call me for details!1 / 13SOLD FEB 10, 2023$25,000 Last Sold Price —beds—baths1.50 acres (lot)365 Camino Canoa, Lot #23, Rio Rico, AZ 85648365 Camino Canoa, Lot #23, Rio Rico, AZ 85648"
,"TBD Avenida De Otero #3, Tubac, AZ 85646",,,,,,,,,"$115,000",,,https://www.redfin.com/AZ/Tubac/3-Avenida-de-Otero-85646/unit-3/home/182338956,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleElevated 0.52 acre lot along Avenida de Otero (primary entry into the Tubac Golf Resort) perfect for building your Tubac dream home. Nice building site with mountain views, water, electric and sewer to the property and you can use the builder of your choice. Location, location, location.1 / 15SOLD FEB 21, 2023$115,000 Last Sold Price —beds—baths0.52 acre (lot)TBD Avenida De Otero #3, Tubac, AZ 85646TBD Avenida De Otero #3, Tubac, AZ 85646"
,"545 Valdez Ct #10, Rio Rico, AZ 85648",,,,,,,,,"$12,000",,,https://www.redfin.com/AZ/Rio-Rico/545-Valdez-Ct-85648/unit-10/home/175995130,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleINVESTOR ALERT!   A prime multi family zoned lot located in Rio Rico. In close proximity to Interstate 19. This is a . 68 acre lot with sewer and utilities nearby. Just minutes away from shopping, dining and medical. This could be a great opportunity for a  long term purchase while lot prices are still low. Make your offer!1 / 3SOLD DEC 16, 2022$12,000 Last Sold Price —beds—baths0.63 acre (lot)545 Valdez Ct #10, Rio Rico, AZ 85648545 Valdez Ct #10, Rio Rico, AZ 85648"
,"489 Casa Blanca Ct #25, Rio Rico, AZ 85648",,,,,,,,,"$3,750",,,https://www.redfin.com/AZ/Rio-Rico/489-Casa-Blanca-Ct-85648/unit-25/home/174520729,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleRural setting at base of Shibell Mountain with amazing views. Paved Rd. Property had a failed perc test in 2022.1 / 8SOLD NOV 17, 2023$3,750 Last Sold Price —beds—baths1.19 acres (lot)489 Casa Blanca Ct #25, Rio Rico, AZ 85648489 Casa Blanca Ct #25, Rio Rico, AZ 85648"
,"TBD Nada Way Unit 107/3, Tubac, AZ 85646",,,,,,,,,"$105,000",,,https://www.redfin.com/AZ/Tubac/TBD-Nada-WAY-Unknown/unit-107-3/home/177799713,42.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleEXTRAORDINARY PRIVACY BORDERING STATE TRUST LAND WITH SENSATIONAL VIEWS FROM THE HIGHEST ELEVATION PARCEL IN THE ENTIRE RANCH!! Most hilltop lots in Santa Cruz County have one very small building site, but there are multiple very usable, large, easy build, southern exposure sites here. Site built homes only. Good road access and electric to two sides of the property. A gate off the NW corner of the parcel provides access into the State Trust Land for endless hiking, horseback riding, hunting and enjoyment. Permit required. Beautiful canyon adds diversity and a wildlife haven. Call today.1 / 25SOLD JUL 2, 2023$105,000 Last Sold Price —beds—baths42.80 acres (lot)TBD Nada Way Unit 107/3, Tubac, AZ 85646TBD Nada Way Unit 107/3, Tubac, AZ 85646"
,"322 Cuna Ct #22, Rio Rico, AZ 85648",,,,,,,,,"$8,500",,,https://www.redfin.com/AZ/Rio-Rico/322-Cuna-Ct-85648/unit-22/home/182904171,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleLevel building lot on a quiet cul-de-sac. Panoramic views on this nearly 1/2 lot. Build now or later with the builder of your choice1 / 8SOLD JUL 31, 2023$8,500 Last Sold Price —beds—baths0.48 acre (lot)322 Cuna Ct #22, Rio Rico, AZ 85648322 Cuna Ct #22, Rio Rico, AZ 85648"
,"1665 Via San Cayetano #1, Rio Rico, AZ 85648",,,,,,,,,"$120,000",,,https://www.redfin.com/AZ/Rio-Rico/1665-Via-San-Cayetano-85648/unit-1/home/180910375,27.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleEscape to the highlands above the Santa Cruz River valley in Rio Rico, AZ !  This generous size lot is located in the northeast area at the base of Mt. San Cayetano. The lot extends from the road and gradually up to the county line directly next to the mountain. The terrain is covered with natural grasses and mesquites, providing expansive mountain views. The property is an exceptionally rare opportunity to own in Rio Rico.1 / 7SOLD DEC 21, 2022$120,000 Last Sold Price —beds—baths27.34 acres (lot)1665 Via San Cayetano #1, Rio Rico, AZ 856481665 Via San Cayetano #1, Rio Rico, AZ 85648"
,"1895 Roma Ct, Rio Rico, AZ 85648",,,,,,,,,"$8,000",,,https://www.redfin.com/AZ/Rio-Rico/1895-Roma-Ct-85648/home/122168431,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleLarge . 63 acre lot with jaw-dropping views on a quiet paved road. This lot is ready to be developed and is close to the schools, shops and the interstate. This is priced to sell so don't wait!1 / 7SOLD APR 4, 2023$8,000 Last Sold Price —beds—baths0.63 acre (lot)1895 Roma Ct, Rio Rico, AZ 856481895 Roma Ct, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/956/genIslnoResize.22228956_0.jpg,"1873 Wall St #67, Rio Rico, AZ 85648",,,,,,,,,"$16,000",,,https://www.redfin.com/AZ/Rio-Rico/1873-Wall-St-85648/unit-67/home/183728054,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleGreat view lot, back of lot looks right at Mt. Wrightson and Hopkins. All paved roads, close to the Tubac Fire Station. Electric and water at the street; however, should be verified during inspections. Cul-de-sac location.1 / 4SOLD JUN 12, 2023$16,000 Last Sold Price —beds—baths0.69 acre (lot)1873 Wall St #67, Rio Rico, AZ 856481873 Wall St #67, Rio Rico, AZ 85648"
,"87 Mustang Trl #24, Sonoita, AZ 85637",,,,,,,,,"$85,000",,,https://www.redfin.com/AZ/Sonoita/87-Mustang-Trl-85637/unit-24/home/184707122,4.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleAmazing Views! Well Head in, Electric to the property, just need your Dream Home to enjoy the beautiful scenery! Wine country at it's finest!1 / 15SOLD JUL 10, 2023$85,000 Last Sold Price —beds—baths4.82 acres (lot)87 Mustang Trl #24, Sonoita, AZ 8563787 Mustang Trl #24, Sonoita, AZ 85637"
,"169 Paseo Mexico #61, Rio Rico, AZ 85648",,,,,,,,,"$3,500",,,https://www.redfin.com/AZ/Rio-Rico/169-Paseo-Mexico-85648/unit-61/home/174523959,2.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleThis property is a big hill. Great views. Electric poles at Paseo Mexico. Water should be verified with Water co during inspections.Santa Cruz County, AZ Home for SaleThis property is a big hill. Great views. Electric poles at Paseo Mexico. Water should be verified with Water co during inspections.1 / 2SOLD FEB 16, 2023$3,500 Last Sold Price —beds—baths2.09 acres (lot)169 Paseo Mexico #61, Rio Rico, AZ 85648169 Paseo Mexico #61, Rio Rico, AZ 85648"
,"00 Upper Elgin Rd, Elgin, AZ 85611",,,,,,,,,"$275,000",,,https://www.redfin.com/AZ/Elgin/0-Upper-Elgin-Rd-85611/home/143257570,19.0,acres (lot),,,,"Santa Cruz County, AZ Home for Sale19.76 acres with Upper Elgin Road frontage! Located in the middle of ''Winery Row''! Very usable flat parcel that has grapes growing on the adjacent parcel. Beautiful mountain views all around with the best year round climate southern AZ has to offer. Dividable parcel that would be a perfect location for a tasting room, vineyard, custom home, organic garden, orchards or livestock. Escape to the best kept secret in Arizona!1 / 14SOLD FEB 22, 2023$275,000 Last Sold Price —beds—baths19.76 acres (lot)00 Upper Elgin Rd, Elgin, AZ 8561100 Upper Elgin Rd, Elgin, AZ 85611"
,"714 Avenida Beatriz #64, Rio Rico, AZ 85648",,,,,,,,,"$3,500",,,https://www.redfin.com/AZ/Rio-Rico/714-Avenida-Beatriz-85648/unit-64/home/181349583,2.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleThis lot has a downhill South facing slope. Electric at the street. Water should be verified by water co.1 / 8SOLD JAN 20, 2023$3,500 Last Sold Price —beds—baths2.04 acres (lot)714 Avenida Beatriz #64, Rio Rico, AZ 85648714 Avenida Beatriz #64, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/713/genIslnoResize.22311713_1.jpg,"Private Land, Sonoita, AZ 85637",,,,,,,,,"$330,000",,,https://www.redfin.com/AZ/Sonoita/Private-LAND-85637/home/179840114,40.0,acres (lot),,,,"Santa Cruz County, AZ Home for SaleRare opportunity to own 40 acres with easy building site. Excellent location just off Vaughn Loop and Highway 83. . Electric available. Spectacular mountain and valley views and huge potential. Easy access to Parker Canyon Lake, local wineries, and an easy commute to Sierra Vista. Adjacent land available for sale MLS # 222150721 / 9SOLD FEB 6, 2023$330,000 Last Sold Price —beds—baths40.00 acres (lot)Private Land, Sonoita, AZ 85637Private Land, Sonoita, AZ 85637"
,"1841 Calle Mulata -- #61, Rio Rico, AZ 85648",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Rio-Rico/1841-Calle-Mulata-85648/unit-61/home/184602896,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleFlat lot with views!  Perfect for building your dream home. Electric, water and sewer are nearby. Paved road and close to the interstate, schools, and shops.1 / 8SOLD AUG 24, 2023$15,000 Last Sold Price —beds—baths0.30 acre (lot)1841 Calle Mulata -- #61, Rio Rico, AZ 856481841 Calle Mulata -- #61, Rio Rico, AZ 85648"
,"1876 Circulo Girasol #286, Rio Rico, AZ 85648",,,,,,,,,"$15,750",,,https://www.redfin.com/AZ/Rio-Rico/1876-Circulo-Girasol-85648/unit-286/home/180392442,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleAmazing flat lot with gorgeous views ready to build your dream home!  Electric, water and sewer available; however, should be verified during inspections. Near shops, schools and the interstate.1 / 4SOLD JAN 10, 2023$15,750 Last Sold Price —beds—baths0.73 acre (lot)1876 Circulo Girasol #286, Rio Rico, AZ 856481876 Circulo Girasol #286, Rio Rico, AZ 85648"
,"1159 Sagitario Ct #137, Rio Rico, AZ 85648",,,,,,,,,"$8,500",,,https://www.redfin.com/AZ/Rio-Rico/1159-Sagitario-Ct-85648/unit-137/home/178774023,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleVery private lot, located at the end of a cul-de-sac. Perfect location to build a starter home, or purchase your first investment on land. Come take a look, and enjoy they scenery this lot provides.1 / 6SOLD NOV 29, 2023$8,500 Last Sold Price —beds—baths0.83 acre (lot)1159 Sagitario Ct #137, Rio Rico, AZ 856481159 Sagitario Ct #137, Rio Rico, AZ 85648"
,"1100 Mako Ct #46, Rio Rico, AZ 85648",,,,,,,,,"$6,000",,,https://www.redfin.com/AZ/Rio-Rico/1100-Mako-Ct-85648/unit-46/home/184921847,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for Saleproperty in culdesac, with homes  close bySanta Cruz County, AZ Home for Saleproperty in culdesac, with homes  close by1 / 2SOLD JUL 21, 2023$6,000 Last Sold Price —beds—baths0.48 acre (lot)1100 Mako Ct #46, Rio Rico, AZ 856481100 Mako Ct #46, Rio Rico, AZ 85648"
,"914 Sandi Ln #9, Rio Rico, AZ 85648",,,,,,,,,"$9,000",,,https://www.redfin.com/AZ/Rio-Rico/914-Sandi-LN-85648/unit-9/home/184442593,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleGreat Location with views.Santa Cruz County, AZ Home for SaleGreat Location with views.1 / 2SOLD APR 12, 2023$9,000 Last Sold Price —beds—baths0.89 acre (lot)914 Sandi Ln #9, Rio Rico, AZ 85648914 Sandi Ln #9, Rio Rico, AZ 85648"
,"32 Lucero Del Cielo #3, Elgin, AZ 85611",,,,,,,,,"$170,000",,,https://www.redfin.com/AZ/Elgin/32-Lucero-Del-Cielo-Unknown/unit-3/home/184563218,10.0,acres (lot),,,,"Santa Cruz County, AZ Home for SalePrivate location, flat usable 10 acres with some trees and amazing views of the surrounding mountain ranges. Private capped Well, two sides fenced, Underground Power to property line.Santa Cruz County, AZ Home for SalePrivate location, flat usable 10 acres with some trees and amazing views of the surrounding mountain ranges. Private capped Well, two sides fenced, Underground Power to property line.1 / 2SOLD APR 21, 2023$170,000 Last Sold Price —beds—baths10.00 acres (lot)32 Lucero Del Cielo #3, Elgin, AZ 8561132 Lucero Del Cielo #3, Elgin, AZ 85611"
https://ssl.cdn-redfin.com/photo/115/islphoto/466/genIslnoResize.22311466_7.jpg,"492 Calvillo Ct #2, Rio Rico, AZ 85648",,,,,,,,,"$10,500",,,https://www.redfin.com/AZ/Rio-Rico/492-Calvillo-Ct-85648/unit-2/home/184392623,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleSloped HillsideSeller is Licensed to sell Real Estate in ArizonaNO SPDS Sellers are funding 401K with this property and have not seen propertySanta Cruz County, AZ Home for SaleSloped HillsideSeller is Licensed to sell Real Estate in ArizonaNO SPDS Sellers are funding 401K with this property and have not seen property1 / 2SOLD APR 14, 2023$10,500 Last Sold Price —beds—baths0.96 acre (lot)492 Calvillo Ct #2, Rio Rico, AZ 85648492 Calvillo Ct #2, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/166/genIslnoResize.22317166_0.jpg,"119 Vereda Patria #22, Rio Rico, AZ 85648",,,,,,,,,"$7,000",,,https://www.redfin.com/AZ/Rio-Rico/119-Ver-Patria-85648/unit-22/home/182368033,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleNice level building site with great views. Electric at the street. Paved road. Water should be available; however, should be verified during inspection period.Santa Cruz County, AZ Home for SaleNice level building site with great views. Electric at the street. Paved road. Water should be available; however, should be verified during inspection period.1 / 2SOLD FEB 27, 2023$7,000 Last Sold Price —beds—baths0.49 acre (lot)119 Vereda Patria #22, Rio Rico, AZ 85648119 Vereda Patria #22, Rio Rico, AZ 85648"
,"1838 Via El Paso, Rio Rico, AZ 85648",,,,,,,,,"$21,500",,,https://www.redfin.com/AZ/Rio-Rico/1838-Via-El-Paso-85648/home/122168505,0.0,acre (lot),,,,"Santa Cruz County, AZ Home for SaleNice flat lotSanta Cruz County, AZ Home for SaleNice flat lot1 / 2SOLD OCT 11, 2023$21,500 Last Sold Price —beds—baths0.25 acre (lot)1838 Via El Paso, Rio Rico, AZ 856481838 Via El Paso, Rio Rico, AZ 85648"
https://ssl.cdn-redfin.com/photo/115/islphoto/665/genIslnoResize.22311665_0.jpg,"1824 Circulo Canada, Rio Rico, AZ 85648",1824 Circulo Canada,Rio Rico,AZ,85648,US,Accommodation,Product,,"$7,500",7500.0,USD,https://www.redfin.com/AZ/Rio-Rico/1824-Circulo-Canada-85648/home/122357721,0.0,acre (lot),,,,"SOLD JAN 12, 2023$7,500—beds—baths0.28 acre (lot)1824 Circulo Canada, Rio Rico, AZ 856481824 Circulo Canada, Rio Rico, AZ 85648"
,"Macnab Dr #6, Nogales, AZ 85621",,,,,,,,,"$15,000",,,https://www.redfin.com/AZ/Nogales/311-6-N-Macnab-Dr-85621/unit-6/home/187632336,1.0,acres (lot),,,,"Santa Cruz County, AZ Home for Sale365 Degree views on the 1.80 acre residential vacant land property perfect for a custom home. Owner MAY carry submit all offers. Seller MotivatedSanta Cruz County, AZ Home for Sale365 Degree views on the 1.80 acre residential vacant land property perfect for a custom home. Owner MAY carry submit all offers. Seller Motivated1 / 2SOLD APR 6, 2023$15,000 Last Sold Price —beds—baths1.80 acres (lot)Macnab Dr #6, Nogales, AZ 85621Macnab Dr #6, Nogales, AZ 85621"
